method,task,regime,split,seed,episodes,success,success_probability,precondition_violation,belief_ece,recovery_success,damage_rate,wasted_action,intervention_cost,data_efficiency_proxy
proposed_contact_belief_tamp,peg_assembly,nominal,seen_shift,0,84,0.5952,0.6334,0.0244,0.0498,0.5631,0.0373,0.0475,0.1848,0.6344
proposed_contact_belief_tamp,peg_assembly,nominal,seen_shift,1,84,0.5714,0.6367,0.0223,0.0412,0.5843,0.0405,0.0434,0.1848,0.6404
proposed_contact_belief_tamp,peg_assembly,nominal,seen_shift,2,84,0.631,0.6317,0.0159,0.0377,0.5424,0.0363,0.043,0.1848,0.6517
proposed_contact_belief_tamp,peg_assembly,nominal,seen_shift,3,84,0.6429,0.6433,0.0061,0.0445,0.5671,0.0299,0.0428,0.1848,0.6338
proposed_contact_belief_tamp,peg_assembly,nominal,seen_shift,4,84,0.5952,0.6371,0.0252,0.0402,0.5727,0.0298,0.0468,0.1848,0.64
proposed_contact_belief_tamp,peg_assembly,nominal,seen_shift,5,84,0.5952,0.6411,0.0186,0.0402,0.5667,0.033,0.0418,0.1848,0.6403
proposed_contact_belief_tamp,peg_assembly,nominal,seen_shift,6,84,0.5833,0.6401,0.018,0.0407,0.5684,0.0286,0.0527,0.1848,0.6401
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_object,0,84,0.5952,0.6231,0.024,0.0462,0.5752,0.0368,0.0559,0.1892,0.6286
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_object,1,84,0.5714,0.632,0.0141,0.0407,0.5489,0.0296,0.0528,0.1892,0.6361
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_object,2,84,0.5952,0.6208,0.0153,0.0406,0.5644,0.0348,0.0438,0.1892,0.6315
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_object,3,84,0.5952,0.6224,0.0246,0.0488,0.5578,0.0323,0.0481,0.1892,0.6403
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_object,4,84,0.5952,0.6176,0.0185,0.0435,0.5591,0.0311,0.0495,0.1892,0.637
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_object,5,84,0.6548,0.6149,0.0254,0.0407,0.5669,0.0373,0.045,0.1892,0.6358
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_object,6,84,0.5952,0.6265,0.0241,0.0404,0.5735,0.0293,0.0432,0.1892,0.6277
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_contact,0,84,0.6667,0.6183,0.0145,0.0463,0.5841,0.0289,0.0407,0.1924,0.6166
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_contact,1,84,0.6071,0.6062,0.0157,0.0477,0.5715,0.0392,0.0478,0.1924,0.6498
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_contact,2,84,0.5952,0.6072,0.0199,0.046,0.5797,0.0308,0.0379,0.1924,0.6268
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_contact,3,84,0.5476,0.6133,0.0267,0.0471,0.5595,0.0345,0.0426,0.1924,0.6288
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_contact,4,84,0.5476,0.6122,0.022,0.0422,0.5845,0.0408,0.0367,0.1924,0.6397
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_contact,5,84,0.6429,0.6105,0.0226,0.0443,0.5545,0.0415,0.0428,0.1924,0.6274
proposed_contact_belief_tamp,peg_assembly,nominal,unseen_contact,6,84,0.6548,0.6049,0.024,0.0551,0.5831,0.0337,0.0435,0.1924,0.6477
proposed_contact_belief_tamp,peg_assembly,nominal,combined_stress,0,84,0.631,0.5875,0.0186,0.0494,0.5635,0.0352,0.0461,0.2001,0.6121
proposed_contact_belief_tamp,peg_assembly,nominal,combined_stress,1,84,0.6548,0.5879,0.0203,0.0504,0.5429,0.0419,0.0543,0.2001,0.6279
proposed_contact_belief_tamp,peg_assembly,nominal,combined_stress,2,84,0.5476,0.6039,0.0262,0.049,0.5628,0.0371,0.0475,0.2001,0.637
proposed_contact_belief_tamp,peg_assembly,nominal,combined_stress,3,84,0.5833,0.5837,0.02,0.0451,0.5605,0.0369,0.0475,0.2001,0.6149
proposed_contact_belief_tamp,peg_assembly,nominal,combined_stress,4,84,0.6548,0.5979,0.0311,0.054,0.571,0.035,0.0418,0.2001,0.6212
proposed_contact_belief_tamp,peg_assembly,nominal,combined_stress,5,84,0.5952,0.5929,0.0229,0.0532,0.5583,0.0329,0.0571,0.2001,0.6312
proposed_contact_belief_tamp,peg_assembly,nominal,combined_stress,6,84,0.5833,0.5916,0.0217,0.0499,0.5701,0.0413,0.0499,0.2001,0.6337
proposed_contact_belief_tamp,peg_assembly,hidden_friction,nominal,0,84,0.7143,0.6434,0.0395,0.0479,0.565,0.036,0.0461,0.1839,0.65
proposed_contact_belief_tamp,peg_assembly,hidden_friction,nominal,1,84,0.6429,0.6441,0.0332,0.044,0.5567,0.0378,0.0557,0.1839,0.6481
proposed_contact_belief_tamp,peg_assembly,hidden_friction,nominal,2,84,0.5714,0.6378,0.0477,0.0468,0.5807,0.0382,0.0575,0.1839,0.6496
proposed_contact_belief_tamp,peg_assembly,hidden_friction,nominal,3,84,0.631,0.6552,0.0513,0.0468,0.5686,0.0328,0.0611,0.1839,0.642
proposed_contact_belief_tamp,peg_assembly,hidden_friction,nominal,4,84,0.6071,0.6378,0.0424,0.0539,0.5662,0.0404,0.0494,0.1839,0.6382
proposed_contact_belief_tamp,peg_assembly,hidden_friction,nominal,5,84,0.6548,0.6348,0.0435,0.0541,0.5551,0.0283,0.0521,0.1839,0.6552
proposed_contact_belief_tamp,peg_assembly,hidden_friction,nominal,6,84,0.5714,0.6466,0.0426,0.0473,0.5517,0.0363,0.0553,0.1839,0.6532
proposed_contact_belief_tamp,peg_assembly,hidden_friction,seen_shift,0,84,0.6071,0.6026,0.0455,0.0557,0.5608,0.0358,0.0573,0.1943,0.6458
proposed_contact_belief_tamp,peg_assembly,hidden_friction,seen_shift,1,84,0.6071,0.6053,0.0536,0.0562,0.5615,0.0408,0.0574,0.1943,0.6447
proposed_contact_belief_tamp,peg_assembly,hidden_friction,seen_shift,2,84,0.5952,0.6028,0.0588,0.0466,0.5457,0.0336,0.0582,0.1943,0.6493
proposed_contact_belief_tamp,peg_assembly,hidden_friction,seen_shift,3,84,0.6548,0.6025,0.0538,0.0556,0.5597,0.0383,0.0517,0.1943,0.6381
proposed_contact_belief_tamp,peg_assembly,hidden_friction,seen_shift,4,84,0.6429,0.6082,0.0471,0.0513,0.559,0.0437,0.0582,0.1943,0.6375
proposed_contact_belief_tamp,peg_assembly,hidden_friction,seen_shift,5,84,0.5595,0.6092,0.0539,0.0522,0.5848,0.039,0.054,0.1943,0.628
proposed_contact_belief_tamp,peg_assembly,hidden_friction,seen_shift,6,84,0.5357,0.6068,0.0469,0.0454,0.5576,0.0378,0.0529,0.1943,0.6444
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_object,0,84,0.5952,0.5827,0.0469,0.0516,0.5501,0.0409,0.0733,0.1999,0.6427
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_object,1,84,0.5595,0.5919,0.0611,0.0535,0.5466,0.0472,0.0623,0.1999,0.6166
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_object,2,84,0.5833,0.5813,0.0621,0.0536,0.5866,0.0362,0.0682,0.1999,0.6466
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_object,3,84,0.5595,0.5928,0.0626,0.0557,0.569,0.0494,0.0579,0.1999,0.6248
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_object,4,84,0.6071,0.593,0.0581,0.0568,0.5683,0.0405,0.0569,0.1999,0.6333
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_object,5,84,0.5,0.6021,0.0538,0.0646,0.5549,0.0419,0.0664,0.1999,0.6381
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_object,6,84,0.5238,0.5907,0.0469,0.0626,0.5498,0.0388,0.0589,0.1999,0.6319
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_contact,0,84,0.5595,0.5896,0.0591,0.0695,0.5594,0.0501,0.0628,0.2042,0.6363
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_contact,1,84,0.6429,0.5677,0.0713,0.0644,0.5595,0.0498,0.0549,0.2042,0.6323
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_contact,2,84,0.5595,0.587,0.0628,0.0547,0.5713,0.0372,0.0599,0.2042,0.6314
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_contact,3,84,0.5476,0.5668,0.0712,0.0638,0.5606,0.0472,0.0591,0.2042,0.6383
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_contact,4,84,0.5476,0.5695,0.0644,0.0548,0.5513,0.0382,0.0623,0.2042,0.6244
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_contact,5,84,0.6667,0.5862,0.0604,0.055,0.5591,0.0425,0.067,0.2042,0.621
proposed_contact_belief_tamp,peg_assembly,hidden_friction,unseen_contact,6,84,0.5476,0.5682,0.071,0.0655,0.5509,0.0406,0.0637,0.2042,0.6463
proposed_contact_belief_tamp,peg_assembly,hidden_friction,combined_stress,0,84,0.6429,0.5416,0.0581,0.0675,0.5494,0.0424,0.0563,0.2138,0.6198
proposed_contact_belief_tamp,peg_assembly,hidden_friction,combined_stress,1,84,0.5,0.5406,0.0698,0.0603,0.5553,0.0363,0.0665,0.2138,0.619
proposed_contact_belief_tamp,peg_assembly,hidden_friction,combined_stress,2,84,0.5,0.5526,0.0692,0.0702,0.553,0.0417,0.0675,0.2138,0.6091
proposed_contact_belief_tamp,peg_assembly,hidden_friction,combined_stress,3,84,0.5476,0.5438,0.0629,0.0653,0.5575,0.0468,0.0638,0.2138,0.6099
proposed_contact_belief_tamp,peg_assembly,hidden_friction,combined_stress,4,84,0.5833,0.5523,0.0572,0.0631,0.5391,0.0391,0.0631,0.2138,0.6173
proposed_contact_belief_tamp,peg_assembly,hidden_friction,combined_stress,5,84,0.5833,0.5719,0.0742,0.0738,0.5567,0.0473,0.0599,0.2138,0.598
proposed_contact_belief_tamp,peg_assembly,hidden_friction,combined_stress,6,84,0.5476,0.5492,0.0612,0.0701,0.5566,0.0421,0.0652,0.2138,0.6206
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,nominal,0,84,0.6071,0.6427,0.0366,0.0475,0.5447,0.0317,0.0639,0.1844,0.6534
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,nominal,1,84,0.6905,0.6447,0.0329,0.0504,0.5692,0.0265,0.0517,0.1844,0.6518
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,nominal,2,84,0.631,0.635,0.034,0.0446,0.568,0.0341,0.0528,0.1844,0.648
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,nominal,3,84,0.6071,0.6487,0.0322,0.0446,0.5634,0.038,0.0624,0.1844,0.6673
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,nominal,4,84,0.6667,0.6457,0.034,0.0553,0.569,0.0453,0.0582,0.1844,0.6471
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,nominal,5,84,0.631,0.6473,0.0395,0.0496,0.5554,0.0392,0.0609,0.1844,0.6387
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,nominal,6,84,0.6667,0.6549,0.0358,0.0433,0.5692,0.0371,0.051,0.1844,0.6433
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,seen_shift,0,84,0.5952,0.6066,0.0466,0.0586,0.5587,0.0441,0.0614,0.195,0.6406
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,seen_shift,1,84,0.6667,0.6054,0.0527,0.0515,0.5543,0.0358,0.0629,0.195,0.629
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,seen_shift,2,84,0.6071,0.6171,0.042,0.0485,0.5624,0.0411,0.0647,0.195,0.6389
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,seen_shift,3,84,0.6548,0.6101,0.041,0.0528,0.5729,0.0401,0.0532,0.195,0.6427
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,seen_shift,4,84,0.5357,0.6133,0.0384,0.0526,0.5537,0.0388,0.058,0.195,0.6362
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,seen_shift,5,84,0.5714,0.6208,0.0411,0.0487,0.5569,0.0373,0.0774,0.195,0.6382
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,seen_shift,6,84,0.5357,0.6186,0.0387,0.0465,0.5601,0.0388,0.0508,0.195,0.6347
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_object,0,84,0.6071,0.6015,0.0528,0.0585,0.5646,0.0477,0.0763,0.2006,0.6399
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_object,1,84,0.6429,0.5963,0.0495,0.0578,0.5617,0.0397,0.0722,0.2006,0.628
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_object,2,84,0.6548,0.597,0.0437,0.058,0.5756,0.0384,0.0708,0.2006,0.6189
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_object,3,84,0.6548,0.6076,0.0363,0.059,0.5687,0.0392,0.0583,0.2006,0.6375
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_object,4,84,0.5476,0.6009,0.0367,0.0571,0.572,0.0444,0.0618,0.2006,0.6332
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_object,5,84,0.6429,0.5941,0.0384,0.0563,0.5569,0.0425,0.0687,0.2006,0.6268
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_object,6,84,0.5714,0.5992,0.0335,0.0553,0.5571,0.0333,0.0698,0.2006,0.6364
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_contact,0,84,0.5476,0.5927,0.0496,0.07,0.5652,0.0395,0.0765,0.205,0.6318
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_contact,1,84,0.5714,0.5765,0.0416,0.0624,0.5539,0.0462,0.0625,0.205,0.6309
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_contact,2,84,0.5238,0.589,0.0548,0.0639,0.5641,0.0426,0.06,0.205,0.6231
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_contact,3,84,0.6667,0.5995,0.0502,0.0582,0.5614,0.0439,0.0643,0.205,0.6263
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_contact,4,84,0.6548,0.5818,0.0449,0.061,0.5739,0.0444,0.0592,0.205,0.636
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_contact,5,84,0.631,0.5903,0.0465,0.0654,0.5507,0.0456,0.068,0.205,0.6328
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,unseen_contact,6,84,0.6905,0.604,0.0482,0.0624,0.5609,0.0397,0.062,0.205,0.6363
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,combined_stress,0,84,0.5357,0.5489,0.061,0.0714,0.558,0.0512,0.0814,0.2147,0.6216
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,combined_stress,1,84,0.5,0.5555,0.0479,0.0705,0.5648,0.0499,0.0627,0.2147,0.6156
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,combined_stress,2,84,0.5714,0.5482,0.0532,0.0791,0.5436,0.0477,0.0695,0.2147,0.629
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,combined_stress,3,84,0.5238,0.5611,0.0531,0.072,0.544,0.0452,0.0717,0.2147,0.6307
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,combined_stress,4,84,0.631,0.5415,0.0609,0.069,0.556,0.0515,0.0741,0.2147,0.6156
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,combined_stress,5,84,0.5476,0.5566,0.0537,0.0699,0.5688,0.0495,0.0651,0.2147,0.6136
proposed_contact_belief_tamp,peg_assembly,pose_ambiguity,combined_stress,6,84,0.6786,0.5567,0.0566,0.0718,0.5565,0.0433,0.0666,0.2147,0.6075
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,nominal,0,84,0.5714,0.6428,0.0475,0.0487,0.5608,0.0407,0.0566,0.1849,0.6431
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,nominal,1,84,0.631,0.6528,0.0456,0.0489,0.5537,0.0366,0.0649,0.1849,0.6517
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,nominal,2,84,0.5952,0.6402,0.0362,0.0516,0.5684,0.036,0.064,0.1849,0.6555
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,nominal,3,84,0.6786,0.6349,0.0373,0.0456,0.5536,0.0319,0.0543,0.1849,0.6457
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,nominal,4,84,0.5952,0.6456,0.0396,0.0528,0.5573,0.041,0.0646,0.1849,0.6331
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,nominal,5,84,0.619,0.6531,0.0483,0.0431,0.5633,0.0443,0.0672,0.1849,0.6539
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,nominal,6,84,0.631,0.6301,0.0436,0.046,0.569,0.0364,0.0624,0.1849,0.6409
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,seen_shift,0,84,0.5833,0.6023,0.0424,0.0581,0.5602,0.0378,0.071,0.1956,0.6544
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,seen_shift,1,84,0.5833,0.6021,0.0347,0.0537,0.5585,0.0412,0.075,0.1956,0.6416
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,seen_shift,2,84,0.7024,0.6036,0.0549,0.0509,0.5828,0.0402,0.0787,0.1956,0.6472
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,seen_shift,3,84,0.6667,0.6063,0.0554,0.054,0.5638,0.0402,0.0578,0.1956,0.6475
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,seen_shift,4,84,0.5833,0.5999,0.0479,0.0559,0.5632,0.0456,0.0637,0.1956,0.6338
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,seen_shift,5,84,0.7262,0.6098,0.0477,0.0569,0.5727,0.0447,0.0716,0.1956,0.6439
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,seen_shift,6,84,0.5595,0.5977,0.0548,0.0467,0.5618,0.0431,0.064,0.1956,0.6457
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_object,0,84,0.5238,0.5968,0.0516,0.0537,0.5653,0.0453,0.0718,0.2013,0.6465
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_object,1,84,0.5357,0.5901,0.0542,0.0647,0.5687,0.0406,0.0761,0.2013,0.6503
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_object,2,84,0.6071,0.5967,0.0576,0.0584,0.579,0.0428,0.0759,0.2013,0.6387
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_object,3,84,0.6429,0.5868,0.0462,0.0596,0.5541,0.044,0.0847,0.2013,0.6241
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_object,4,84,0.5119,0.5854,0.0558,0.0556,0.5585,0.0426,0.0778,0.2013,0.6291
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_object,5,84,0.7143,0.5909,0.0646,0.058,0.5584,0.0423,0.07,0.2013,0.6311
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_object,6,84,0.6071,0.6029,0.0577,0.0575,0.5691,0.0473,0.0739,0.2013,0.6256
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_contact,0,84,0.5,0.5724,0.0547,0.065,0.5548,0.0481,0.0745,0.2057,0.6265
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_contact,1,84,0.5714,0.5727,0.0638,0.069,0.5511,0.0457,0.077,0.2057,0.6277
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_contact,2,84,0.5119,0.5859,0.0631,0.0628,0.5616,0.0469,0.0806,0.2057,0.6197
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_contact,3,84,0.4762,0.5841,0.0559,0.0692,0.5566,0.0507,0.0736,0.2057,0.6271
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_contact,4,84,0.6071,0.5764,0.0553,0.0623,0.5532,0.055,0.0685,0.2057,0.633
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_contact,5,84,0.6071,0.5718,0.0559,0.0573,0.5524,0.0494,0.0711,0.2057,0.6323
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,unseen_contact,6,84,0.6548,0.5832,0.0538,0.0658,0.5366,0.0442,0.0731,0.2057,0.6194
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,combined_stress,0,84,0.5357,0.5356,0.0691,0.0773,0.5387,0.0533,0.0698,0.2156,0.615
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,combined_stress,1,84,0.5238,0.5481,0.0698,0.0671,0.5577,0.0505,0.0684,0.2156,0.6203
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,combined_stress,2,84,0.6071,0.5448,0.0706,0.0744,0.552,0.0433,0.0739,0.2156,0.6178
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,combined_stress,3,84,0.6429,0.5489,0.0598,0.0683,0.5695,0.0493,0.083,0.2156,0.615
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,combined_stress,4,84,0.5476,0.553,0.0515,0.0736,0.5455,0.0485,0.0673,0.2156,0.6199
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,combined_stress,5,84,0.631,0.551,0.0711,0.0705,0.5873,0.0568,0.076,0.2156,0.6175
proposed_contact_belief_tamp,peg_assembly,compliance_ambiguity,combined_stress,6,84,0.5714,0.5516,0.0648,0.0647,0.5646,0.049,0.0809,0.2156,0.6129
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,nominal,0,84,0.7143,0.632,0.0443,0.0564,0.5585,0.034,0.0755,0.1852,0.6488
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,nominal,1,84,0.7143,0.6473,0.0444,0.0523,0.5661,0.0335,0.0716,0.1852,0.6583
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,nominal,2,84,0.7619,0.6423,0.0465,0.0532,0.5624,0.0417,0.0653,0.1852,0.65
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,nominal,3,84,0.6429,0.6295,0.0487,0.0486,0.5583,0.0425,0.0696,0.1852,0.6584
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,nominal,4,84,0.7024,0.6348,0.043,0.051,0.572,0.0428,0.0711,0.1852,0.6447
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,nominal,5,84,0.5952,0.6393,0.0444,0.0555,0.5606,0.0422,0.0708,0.1852,0.65
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,nominal,6,84,0.6548,0.6506,0.0466,0.048,0.5537,0.0364,0.0673,0.1852,0.6587
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,seen_shift,0,84,0.5714,0.6095,0.0486,0.0509,0.5439,0.0443,0.0644,0.1959,0.6327
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,seen_shift,1,84,0.5952,0.5935,0.053,0.0606,0.5608,0.0391,0.078,0.1959,0.6398
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,seen_shift,2,84,0.631,0.602,0.0501,0.0578,0.5667,0.0452,0.079,0.1959,0.6448
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,seen_shift,3,84,0.6548,0.6037,0.0553,0.0583,0.5588,0.0406,0.0726,0.1959,0.6433
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,seen_shift,4,84,0.5476,0.6047,0.0454,0.0493,0.5601,0.0405,0.0649,0.1959,0.6409
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,seen_shift,5,84,0.6548,0.6032,0.0586,0.0506,0.555,0.0471,0.0701,0.1959,0.6401
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,seen_shift,6,84,0.6071,0.6032,0.055,0.05,0.5555,0.0482,0.0777,0.1959,0.6405
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_object,0,84,0.4881,0.5689,0.0641,0.0586,0.5539,0.0405,0.0801,0.2016,0.6321
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_object,1,84,0.5833,0.5897,0.0596,0.0604,0.5586,0.0416,0.0773,0.2016,0.6301
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_object,2,84,0.5,0.5795,0.0535,0.0596,0.5487,0.0424,0.0925,0.2016,0.6295
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_object,3,84,0.5,0.5771,0.0626,0.0611,0.5517,0.0509,0.0807,0.2016,0.6498
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_object,4,84,0.619,0.593,0.0579,0.0667,0.5649,0.0471,0.0851,0.2016,0.6233
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_object,5,84,0.5238,0.5795,0.0627,0.0549,0.5638,0.0451,0.0774,0.2016,0.6276
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_object,6,84,0.5833,0.5841,0.0568,0.066,0.5524,0.0457,0.0822,0.2016,0.6377
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_contact,0,84,0.619,0.5809,0.0656,0.0582,0.5605,0.045,0.0739,0.2061,0.6019
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_contact,1,84,0.4762,0.5658,0.0534,0.0644,0.5552,0.0494,0.0767,0.2061,0.635
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_contact,2,84,0.5714,0.5746,0.06,0.0692,0.5648,0.0474,0.0777,0.2061,0.6236
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_contact,3,84,0.5714,0.5735,0.0636,0.0618,0.5667,0.0455,0.0725,0.2061,0.6288
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_contact,4,84,0.5238,0.5766,0.0609,0.064,0.5721,0.0499,0.0794,0.2061,0.6233
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_contact,5,84,0.5476,0.5747,0.0709,0.061,0.5718,0.045,0.0799,0.2061,0.6372
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,unseen_contact,6,84,0.6548,0.5766,0.0635,0.0621,0.5613,0.0474,0.0707,0.2061,0.6246
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,combined_stress,0,84,0.4286,0.5364,0.0658,0.0762,0.5409,0.0371,0.0912,0.2161,0.617
proposed_contact_belief_tamp,peg_assembly,jamming_ambiguity,combined_stress,1,84,0.5952,0.5523,0.0638,0.0733,0.5473,0.0486,0.0898,0.2161,0.6263
