ablation,task,regime,split,seed,episodes,success,success_probability,utility,precondition_violation,belief_ece,branch_entropy_error,recovery_success,damage_rate,wasted_action,intervention_cost,probe_overhead,irreversible_commitment,plan_depth_blowup
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,3,6,0.5,0.566145,0.411925,0.047839,0.063297,0.097813,0.538299,0.055861,0.079942,0.21592,0.048264,0.050746,0.078874
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,4,6,0.5,0.556059,0.411684,0.053017,0.064187,0.092543,0.522797,0.046253,0.071382,0.21592,0.048264,0.059452,0.082728
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,5,6,0.333333,0.559526,0.238057,0.053878,0.063932,0.096431,0.519818,0.047945,0.076562,0.21592,0.048264,0.063061,0.091588
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,6,6,0.666667,0.572147,0.572114,0.059995,0.070038,0.104113,0.526459,0.050855,0.068243,0.21592,0.048264,0.058619,0.082375
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,7,6,0.666667,0.564997,0.570465,0.053715,0.073244,0.100217,0.541006,0.050552,0.087936,0.21592,0.048264,0.060477,0.083268
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,8,6,0.666667,0.551539,0.574131,0.053651,0.062787,0.092722,0.523615,0.050869,0.078836,0.21592,0.048264,0.056825,0.082196
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,9,6,0.333333,0.544725,0.236368,0.058438,0.067531,0.103855,0.522313,0.050705,0.07176,0.21592,0.048264,0.060557,0.088119
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,0,6,0.5,0.560429,0.390073,0.081474,0.084413,0.107388,0.51839,0.043338,0.072301,0.216788,0.048264,0.065187,0.083742
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,1,6,0.5,0.554424,0.390384,0.078498,0.083774,0.106598,0.519545,0.045592,0.074783,0.216788,0.048264,0.059185,0.08993
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,2,6,0.333333,0.567551,0.227178,0.073954,0.075096,0.104397,0.529351,0.046964,0.078687,0.216788,0.048264,0.059105,0.090069
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,3,6,0.5,0.556381,0.390883,0.076841,0.075398,0.102248,0.51519,0.05269,0.071659,0.216788,0.048264,0.055845,0.088791
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,4,6,1.0,0.566796,0.892626,0.07667,0.088782,0.105303,0.51317,0.045847,0.070395,0.216788,0.048264,0.059732,0.082736
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,5,6,0.333333,0.561545,0.235104,0.068397,0.080152,0.104147,0.539667,0.039781,0.083374,0.216788,0.048264,0.054203,0.087611
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,6,6,0.5,0.557272,0.391157,0.075044,0.084223,0.10442,0.517834,0.048683,0.073024,0.216788,0.048264,0.060928,0.088293
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,7,6,0.666667,0.571156,0.557696,0.074193,0.084896,0.110775,0.522078,0.043602,0.086211,0.216788,0.048264,0.057965,0.083819
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,8,6,0.333333,0.556165,0.225917,0.073901,0.07831,0.091417,0.506414,0.046907,0.073291,0.216788,0.048264,0.059637,0.091772
v4_only_contact_belief_tamp,cable_routing,partial_observability_dropout,heldout_combined_contact_uncertainty,9,6,0.5,0.549978,0.379864,0.084893,0.086565,0.104559,0.52525,0.0536,0.07953,0.216788,0.048264,0.065267,0.092312
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,0,6,0.666667,0.556139,0.553769,0.065575,0.063438,0.102738,0.519217,0.051483,0.089607,0.218824,0.048264,0.07745,0.089172
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,1,6,0.5,0.559768,0.388975,0.061517,0.072088,0.10749,0.508677,0.052674,0.080478,0.218824,0.048264,0.069846,0.096869
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,2,6,0.833333,0.556682,0.716074,0.068441,0.070289,0.111072,0.518744,0.050885,0.088247,0.218824,0.048264,0.0808,0.092497
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,3,6,0.833333,0.544809,0.716147,0.074252,0.067557,0.104956,0.502181,0.047942,0.083406,0.218824,0.048264,0.074138,0.092576
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,4,6,0.833333,0.559475,0.723585,0.062987,0.073988,0.116259,0.523118,0.052837,0.074014,0.218824,0.048264,0.076119,0.095072
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,5,6,0.666667,0.54528,0.553307,0.060942,0.07116,0.109431,0.520197,0.057591,0.075718,0.218824,0.048264,0.083502,0.097178
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,6,6,0.833333,0.553913,0.721569,0.065054,0.081715,0.10257,0.511154,0.049319,0.083813,0.218824,0.048264,0.073499,0.087559
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,7,6,0.666667,0.556148,0.554325,0.068128,0.069622,0.111318,0.525369,0.052285,0.07599,0.218824,0.048264,0.080789,0.093227
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,8,6,0.666667,0.557449,0.559972,0.052127,0.070307,0.109797,0.504646,0.05032,0.079693,0.218824,0.048264,0.082954,0.087459
v4_only_contact_belief_tamp,cable_routing,irreversible_damage_risk,heldout_combined_contact_uncertainty,9,6,0.666667,0.559843,0.554133,0.067801,0.073703,0.108046,0.518175,0.047742,0.082718,0.218824,0.048264,0.071509,0.099731
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,0,6,0.833333,0.545241,0.714704,0.06748,0.062508,0.114651,0.504987,0.051117,0.089904,0.21728,0.048264,0.075613,0.097845
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,1,6,0.833333,0.549206,0.71147,0.063571,0.068416,0.112458,0.507419,0.058686,0.088772,0.21728,0.048264,0.080614,0.100538
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,2,6,0.666667,0.555757,0.555255,0.068865,0.073881,0.111433,0.519936,0.046264,0.078164,0.21728,0.048264,0.074932,0.099308
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,3,6,0.833333,0.559741,0.716415,0.064403,0.065692,0.121024,0.504335,0.046769,0.085567,0.21728,0.048264,0.071687,0.114452
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,4,6,0.5,0.549292,0.374391,0.072105,0.069178,0.11757,0.499214,0.058982,0.083437,0.21728,0.048264,0.075402,0.101129
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,5,6,0.5,0.545954,0.383993,0.062783,0.07649,0.113348,0.507263,0.052427,0.078937,0.21728,0.048264,0.078022,0.104175
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,6,6,0.833333,0.562468,0.715262,0.067591,0.072307,0.113796,0.522671,0.050709,0.087663,0.21728,0.048264,0.078891,0.104232
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,7,6,0.5,0.554932,0.384058,0.071515,0.075415,0.115434,0.520103,0.047285,0.084189,0.21728,0.048264,0.075183,0.097751
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,8,6,0.166667,0.562426,0.04158,0.076108,0.069086,0.112569,0.524263,0.060224,0.084659,0.21728,0.048264,0.082909,0.096646
v4_only_contact_belief_tamp,cable_routing,branch_resource_depletion,heldout_combined_contact_uncertainty,9,6,0.666667,0.547991,0.54474,0.076122,0.072421,0.113371,0.524274,0.048164,0.08967,0.21728,0.048264,0.080748,0.101949
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,0,6,0.666667,0.54229,0.530642,0.091721,0.085402,0.119032,0.510162,0.057013,0.086154,0.220001,0.048264,0.076299,0.093752
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,1,6,0.833333,0.528468,0.703141,0.091621,0.086782,0.11648,0.524457,0.04719,0.086372,0.220001,0.048264,0.078661,0.098392
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,2,6,0.666667,0.546631,0.536244,0.089395,0.078849,0.112385,0.510093,0.050424,0.087875,0.220001,0.048264,0.073828,0.096882
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,3,6,0.666667,0.543032,0.528284,0.090373,0.078055,0.108811,0.486339,0.054891,0.091861,0.220001,0.048264,0.075414,0.096021
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,4,6,0.5,0.534954,0.366153,0.08248,0.078946,0.11234,0.500672,0.050548,0.097298,0.220001,0.048264,0.082903,0.095518
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,5,6,0.5,0.545265,0.35247,0.093345,0.078568,0.119736,0.511765,0.059738,0.101787,0.220001,0.048264,0.08464,0.105399
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,6,6,0.333333,0.547829,0.199999,0.08504,0.079564,0.117638,0.514113,0.049321,0.09372,0.220001,0.048264,0.081534,0.10466
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,7,6,0.5,0.54563,0.362445,0.086828,0.074843,0.114329,0.504472,0.055791,0.094315,0.220001,0.048264,0.083594,0.09801
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,8,6,0.5,0.52564,0.365993,0.093656,0.080536,0.109421,0.520887,0.050415,0.094292,0.220001,0.048264,0.076807,0.097369
v4_only_contact_belief_tamp,cable_routing,combined_contact_uncertainty,heldout_combined_contact_uncertainty,9,6,0.5,0.540433,0.361951,0.092164,0.078852,0.115469,0.495532,0.053931,0.092927,0.220001,0.048264,0.076405,0.092067
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,0,6,0.666667,0.619168,0.62707,0.026882,0.038632,0.073853,0.534156,0.037422,0.048682,0.20276,0.048264,0.03579,0.057143
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,1,6,0.5,0.597299,0.470916,0.021593,0.035164,0.062931,0.520711,0.025601,0.042468,0.20276,0.048264,0.03792,0.054499
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,2,6,0.833333,0.596463,0.808056,0.010259,0.036395,0.072258,0.529333,0.029388,0.045158,0.20276,0.048264,0.03957,0.051192
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,3,6,0.666667,0.599774,0.636866,0.018986,0.040463,0.073548,0.528139,0.025051,0.052906,0.20276,0.048264,0.03809,0.044601
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,4,6,0.833333,0.598971,0.801894,0.02,0.034336,0.070836,0.53585,0.028255,0.046824,0.20276,0.048264,0.038595,0.063481
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,5,6,0.5,0.607036,0.471404,0.021494,0.043043,0.066012,0.533715,0.033138,0.044933,0.20276,0.048264,0.029603,0.044847
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,6,6,0.5,0.591785,0.466161,0.025591,0.031161,0.070898,0.525041,0.032152,0.04014,0.20276,0.048264,0.041417,0.052
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,7,6,0.833333,0.605195,0.805539,0.017749,0.044271,0.063015,0.534822,0.032765,0.04685,0.20276,0.048264,0.031631,0.047683
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,8,6,1.0,0.598723,0.970704,0.019869,0.035258,0.066797,0.53249,0.034689,0.038608,0.20276,0.048264,0.032363,0.059416
v4_only_contact_belief_tamp,tool_levering,nominal,heldout_combined_contact_uncertainty,9,6,0.5,0.597714,0.482712,0.013261,0.040255,0.065359,0.546177,0.022289,0.037906,0.20276,0.048264,0.035344,0.055247
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,0,6,0.5,0.55136,0.412207,0.061323,0.069995,0.09955,0.518156,0.047069,0.064647,0.214503,0.048264,0.049092,0.071334
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,1,6,0.333333,0.575739,0.248708,0.062464,0.076643,0.089784,0.529278,0.043288,0.070352,0.214503,0.048264,0.048748,0.063393
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,2,6,0.666667,0.567922,0.588959,0.056225,0.066549,0.094935,0.514901,0.039101,0.058272,0.214503,0.048264,0.052247,0.064639
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,3,6,0.5,0.565764,0.404554,0.072711,0.075223,0.092777,0.502151,0.040617,0.068562,0.214503,0.048264,0.048111,0.07554
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,4,6,0.333333,0.564299,0.244714,0.075392,0.061906,0.089844,0.524293,0.04364,0.055634,0.214503,0.048264,0.053178,0.072303
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,5,6,0.5,0.565995,0.417076,0.057498,0.07037,0.085984,0.527273,0.039346,0.065251,0.214503,0.048264,0.055481,0.082202
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,6,6,0.333333,0.557184,0.241289,0.076016,0.070737,0.09069,0.52868,0.045012,0.06265,0.214503,0.048264,0.046519,0.077847
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,7,6,0.5,0.570827,0.419626,0.057868,0.059929,0.08236,0.506826,0.043106,0.056202,0.214503,0.048264,0.056367,0.066495
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,8,6,0.333333,0.561009,0.24156,0.070536,0.070382,0.088651,0.498182,0.046527,0.057101,0.214503,0.048264,0.048263,0.071268
v4_only_contact_belief_tamp,tool_levering,hidden_friction,heldout_combined_contact_uncertainty,9,6,0.5,0.557939,0.418471,0.059589,0.066015,0.10256,0.517487,0.043383,0.053709,0.214503,0.048264,0.049638,0.073071
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,0,6,0.5,0.570116,0.420995,0.051725,0.068031,0.089029,0.510981,0.038026,0.060651,0.215473,0.048264,0.052614,0.079017
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,1,6,0.666667,0.558793,0.581645,0.059052,0.057524,0.095812,0.5099,0.042812,0.064753,0.215473,0.048264,0.054096,0.069899
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,2,6,0.333333,0.571435,0.258585,0.050587,0.066662,0.094641,0.54847,0.04213,0.061088,0.215473,0.048264,0.055117,0.075977
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,3,6,0.666667,0.582281,0.583307,0.049995,0.07159,0.085711,0.500933,0.043012,0.063774,0.215473,0.048264,0.049021,0.08324
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,4,6,0.666667,0.562454,0.591386,0.053381,0.063457,0.084036,0.511188,0.042677,0.049892,0.215473,0.048264,0.050073,0.073433
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,5,6,0.333333,0.572797,0.2509,0.053901,0.058248,0.09886,0.515217,0.042067,0.066678,0.215473,0.048264,0.050697,0.076021
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,6,6,0.333333,0.575622,0.252068,0.055381,0.069319,0.092475,0.52636,0.043602,0.058737,0.215473,0.048264,0.054655,0.077272
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,7,6,0.833333,0.564852,0.738539,0.074034,0.059924,0.095839,0.531393,0.04468,0.069173,0.215473,0.048264,0.053217,0.082199
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,8,6,0.666667,0.571268,0.588026,0.049632,0.064559,0.086071,0.509465,0.039027,0.064232,0.215473,0.048264,0.05252,0.076974
v4_only_contact_belief_tamp,tool_levering,pose_ambiguity,heldout_combined_contact_uncertainty,9,6,0.5,0.574922,0.409804,0.057962,0.073002,0.098944,0.51389,0.047853,0.067289,0.215473,0.048264,0.056063,0.070373
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,0,6,0.666667,0.556624,0.577395,0.061342,0.072038,0.095683,0.525143,0.037646,0.073608,0.217497,0.048264,0.05855,0.07713
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,1,6,0.666667,0.571673,0.568673,0.061241,0.062975,0.099826,0.508366,0.043496,0.079786,0.217497,0.048264,0.059661,0.082644
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,2,6,0.5,0.572009,0.412081,0.06072,0.067285,0.093849,0.526974,0.040861,0.066924,0.217497,0.048264,0.064268,0.074241
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,3,6,0.833333,0.559389,0.738026,0.071357,0.068741,0.104576,0.53414,0.052486,0.063035,0.217497,0.048264,0.05645,0.069376
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,4,6,0.666667,0.553033,0.574766,0.057835,0.07198,0.097629,0.514068,0.042319,0.075417,0.217497,0.048264,0.058504,0.074623
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,5,6,0.666667,0.559625,0.564011,0.062488,0.075229,0.102223,0.511018,0.050621,0.071692,0.217497,0.048264,0.071067,0.077012
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,6,6,0.666667,0.567568,0.573759,0.058568,0.076556,0.091832,0.525829,0.044158,0.070285,0.217497,0.048264,0.068635,0.078894
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,7,6,0.666667,0.568571,0.56758,0.062504,0.075073,0.094596,0.507976,0.048122,0.078948,0.217497,0.048264,0.055082,0.076032
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,8,6,0.333333,0.560326,0.228284,0.07039,0.065868,0.096846,0.513343,0.04801,0.083484,0.217497,0.048264,0.057139,0.082373
v4_only_contact_belief_tamp,tool_levering,compliance_ambiguity,heldout_combined_contact_uncertainty,9,6,0.5,0.57681,0.401246,0.067123,0.072531,0.097342,0.524334,0.047962,0.075381,0.217497,0.048264,0.060397,0.075258
